gene_id,anova_pvalue,kruskal_pvalue,anova_pvalue_adj,kruskal_pvalue_adj
ENSCGRT00001014739,0.22251047439099983,0.056332770857205526,0.3419892102080573,0.24495545843035493
ENSCGRT00001014740,0.45212352446042103,0.9164199387161567,0.5646084159570635,1.0
ENSCGRT00001014741,0.127074516141065,1.0,0.2247646970362417,1.0
ENSCGRT00001014742,,1.0,,1.0
ENSCGRT00001014743,0.15071235374823155,0.8323217099814025,0.25624390021168786,1.0
ENSCGRT00001014744,0.2736532080920092,0.00719195696852767,0.39862721729691997,0.09159632327796544
ENSCGRT00001014745,0.45646612919890217,0.21137721912394275,0.5687548858729713,0.5364462675429696
ENSCGRT00001014746,0.05016123545001625,0.15327692763879763,0.11416866697267372,0.4381492799895991
ENSCGRT00001014747,0.11150601167438848,0.4742293197410935,0.20393632005104323,0.9402914707857521
ENSCGRT00001014748,0.0004930648875784505,9.87846689373179e-05,0.017334481775663272,0.008209207590056295
ENSCGRT00001014749,0.007976711830248518,0.08265495644905335,0.042162006224645256,0.3022755764144466
ENSCGRT00001014750,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014751,0.009470132943298898,0.005679539630809313,0.04455738594252575,0.08194100983947297
ENSCGRT00001014752,0.01880310861094438,0.03339424608433219,0.06212040296740809,0.1914240166585539
ENSCGRT00001014753,0.006217005291115131,0.0027639148070793007,0.03849769289091588,0.059860266750598086
ENSCGRT00001014754,0.004858270597925541,1.0,0.03558856039938593,1.0
ENSCGRT00001014755,0.006433677487407217,0.025790848144312283,0.03875317188312788,0.1691489166799108
ENSCGRT00001014756,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014757,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014758,0.01799141480787418,1.0,0.060644109335306416,1.0
ENSCGRT00001014759,0.626864997282975,0.9895338463860901,0.6996329469937407,1.0
ENSCGRT00001014760,,1.0,,1.0
ENSCGRT00001014761,0.07731594743963942,1.0,0.15537650761099586,1.0
ENSCGRT00001014762,0.028166915257717345,0.0590305747811008,0.07869272231263157,0.2510090071882443
ENSCGRT00001014763,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001014764,0.04616184306507134,0.07648787334791178,0.10747787236203091,0.2899987153377065
ENSCGRT00001014765,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014766,0.02535995461678361,0.00831346694053102,0.0737768590876485,0.09847981783808672
ENSCGRT00001014767,0.10401588154474586,0.07572209077696834,0.19348662491868782,0.2880339594991267
ENSCGRT00001014768,,1.0,,1.0
ENSCGRT00001014769,,1.0,,1.0
ENSCGRT00001014770,0.23014072258992155,0.07416152160276357,0.3478956738507148,0.28438913804963223
ENSCGRT00001014771,0.0017171816168481244,0.003173608253531018,0.026754884250736303,0.06350059032222038
ENSCGRT00001014772,,1.0,,1.0
ENSCGRT00001014773,0.4586999611088166,0.5104672395661565,0.571121171658837,0.9911181783351479
ENSCGRT00001014774,,1.0,,1.0
ENSCGRT00001014775,0.0072194014043808685,0.0568165274044103,0.040511589463653574,0.24583014965149025
ENSCGRT00001014776,0.07731594743963942,1.0,0.15537650761099586,1.0
ENSCGRT00001014777,,1.0,,1.0
ENSCGRT00001014778,0.00777385454249444,0.7136091667116267,0.0416207938392582,1.0
ENSCGRT00001014779,,1.0,,1.0
ENSCGRT00001014780,0.27560318962561986,0.47424450101331983,0.4009884620134224,0.9402914707857521
ENSCGRT00001014781,0.09126198681476207,0.2586914795220337,0.1763769002897395,0.6138199167390028
ENSCGRT00001014782,0.5486494048750767,1.0,0.6306535915015167,1.0
ENSCGRT00001014783,0.01196249485680171,0.05557785043437684,0.04918239690895989,0.2432492349523391
ENSCGRT00001014784,,1.0,,1.0
ENSCGRT00001014785,0.02034629023961866,0.03825394926811093,0.06485775967029518,0.20315628486435958
ENSCGRT00001014786,0.7473514302972153,0.006887087767071476,0.7993527730798164,0.08981335912735004
ENSCGRT00001014787,0.6798860959835356,1.0,0.7411937104656732,1.0
ENSCGRT00001014788,0.3929234232578006,0.2179383772554141,0.506113844733777,0.5472566543954652
ENSCGRT00001014789,0.008850440755382914,0.4330381134773106,0.04329550022595801,0.882161815060776
ENSCGRT00001014790,,1.0,,1.0
ENSCGRT00001014791,0.43630121499712204,1.0,0.5498125699968657,1.0
ENSCGRT00001014792,0.007101156718980231,0.025110080973407063,0.040311905492452615,0.16717473897194124
ENSCGRT00001014793,0.7863888053574651,0.7820960047280936,0.831928040520769,1.0
ENSCGRT00001014794,0.0038511361638532402,0.011750668246632104,0.03318066674995881,0.11629112714284252
ENSCGRT00001014795,,1.0,,1.0
ENSCGRT00001014796,1.409871383929159e-07,4.013437234122325e-07,5.350981597875814e-05,0.00016761760428047291
ENSCGRT00001014797,0.6923058908379052,0.6227212629612511,0.7515004228562789,1.0
ENSCGRT00001014798,0.2059033614123275,0.31761210099103687,0.3250811567446246,0.709736027019071
ENSCGRT00001014799,0.10286271279597513,0.033210940710291376,0.1918574749526445,0.1909760996608035
ENSCGRT00001014800,,1.0,,1.0
ENSCGRT00001014801,0.006739850494843413,0.0145005736324694,0.03950074045455056,0.1274954619841628
ENSCGRT00001014802,0.03881387339659992,0.261918472933369,0.0965227172394537,0.6192666696383675
ENSCGRT00001014803,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001014804,0.2762989475659885,0.07737452547814151,0.4018408491876298,0.29182263002557013
ENSCGRT00001014805,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014806,0.06476566015404213,0.09584683512437896,0.1378471772126864,0.32807675748783954
ENSCGRT00001014807,0.012980828773392772,0.05701823356154677,0.051208070474597855,0.24634296770569597
ENSCGRT00001014808,0.5500529364643999,0.4977406877688091,0.632039815743461,0.9732533400214122
ENSCGRT00001014809,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001014810,0.08513761772654745,0.5826805877929375,0.1671919119230611,1.0
ENSCGRT00001014811,0.010396475942097624,0.013745095130507928,0.04621490819175892,0.12465484937957301
ENSCGRT00001014812,,1.0,,1.0
ENSCGRT00001014813,0.8969530104488306,0.0027362574992928694,0.9217673298304505,0.05967374049470068
ENSCGRT00001014814,0.0718980094551062,0.5562406303232226,0.1484882638841084,1.0
ENSCGRT00001014815,,1.0,,1.0
ENSCGRT00001014816,0.017848096209071285,0.015573762088362359,0.060644109335306416,0.131815999282692
ENSCGRT00001014817,0.0035401009878746423,0.8978026105161243,0.0325945029190476,1.0
ENSCGRT00001014818,0.030009783520015088,0.3129942565038908,0.08185765740288459,0.7029737027550851
ENSCGRT00001014819,,1.0,,1.0
ENSCGRT00001014820,0.03276282948190699,0.05019937727666624,0.0866754361602187,0.23175525456363513
ENSCGRT00001014821,0.1266493014675154,0.45295904965346756,0.2241520103561019,0.9105035891869324
ENSCGRT00001014822,0.8171710130891443,0.4890010615199548,0.8577212479086105,0.9611257741084861
ENSCGRT00001014823,,1.0,,1.0
ENSCGRT00001014824,0.02842364196694956,0.03887285141156423,0.07910313966692317,0.2040809037200832
ENSCGRT00001014825,0.0038041911137627455,0.025237361412491072,0.033011848617737025,0.16744038398641736
ENSCGRT00001014826,0.09509535807609079,0.0032335965065532473,0.18063459956950184,0.0637637044778926
ENSCGRT00001014827,0.021194577784592127,0.03738612355277387,0.06635523227141907,0.20117118613398768
ENSCGRT00001014828,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014829,0.007382945660876963,1.0,0.0409002405291093,1.0
ENSCGRT00001014830,0.08665752625885412,0.13893774352250332,0.16933793211571202,0.4124513934346197
ENSCGRT00001014831,0.02397044819742452,1.0,0.07122122720743942,1.0
ENSCGRT00001014832,0.020681745568742242,0.13546081345059588,0.06546235420311514,0.4055856120373724
ENSCGRT00001014833,,1.0,,1.0
ENSCGRT00001014834,,1.0,,1.0
ENSCGRT00001014835,0.40524219600994826,0.13322316832992662,0.5188594774640594,0.40104668413436845
ENSCGRT00001014836,,1.0,,1.0
ENSCGRT00001014837,,1.0,,1.0
ENSCGRT00001014838,0.9114631494604147,0.9093751215148075,0.9325406739750488,1.0
ENSCGRT00001014839,,1.0,,1.0
ENSCGRT00001014840,,1.0,,1.0
ENSCGRT00001014841,0.006445423081495829,0.0729885520377253,0.03875317188312788,0.2819412602002235
ENSCGRT00001014842,0.0042448708310082114,0.03403512446169135,0.03424673982487944,0.19267114146336714
ENSCGRT00001014843,,1.0,,1.0
ENSCGRT00001014844,0.05254847637740127,0.025939749210860605,0.11804842485765014,0.16970320198545277
ENSCGRT00001014845,0.5822718725061008,1.0,0.6577040427245175,1.0
ENSCGRT00001014846,0.05283099597513401,0.18640510135281238,0.11853743411831155,0.4944896239144313
ENSCGRT00001014847,0.8388613021118946,0.6824032260496029,0.8759614918911395,1.0
ENSCGRT00001014848,,1.0,,1.0
ENSCGRT00001014849,0.11133818852154341,0.2133539904081736,0.20370216577456446,0.5397390379387018
ENSCGRT00001014850,0.002408671726183317,0.00020044581554774291,0.029609752940022837,0.01290459068633058
ENSCGRT00001014851,0.9440587734303553,0.0692641906593076,0.957652328948883,0.27363221272905974
ENSCGRT00001014852,0.03461218447052906,0.10986325219292942,0.08980781116572593,0.3556852815977806
ENSCGRT00001014853,0.009255574001038892,0.03993590447120317,0.04416240883344321,0.20639678370916545
ENSCGRT00001014854,0.3989269158533326,1.0,0.5119982467638735,1.0
ENSCGRT00001014855,0.007399013785456939,0.02064855958100301,0.04096265602963117,0.15201072924536815
ENSCGRT00001014856,0.8803399142430068,0.8776202372328067,0.90914819695499,1.0
ENSCGRT00001014857,0.0026853515290545076,0.501812952587799,0.03033048854131556,0.978882344112256
ENSCGRT00001014858,0.7596966570038107,0.3538138718627401,0.8098157534092267,0.7641277828625955
ENSCGRT00001014859,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001014860,0.0025333846540865567,0.0011805609818699141,0.02995949087106184,0.037584603649300864
ENSCGRT00001014861,0.15286368773656114,0.1138148732104635,0.25626470321147216,0.3630421288150563
ENSCGRT00001014862,0.09708112258759254,2.289925709535069e-05,0.18338580349153763,0.003082504955116298
ENSCGRT00001014863,0.05228866351107594,0.9508868895170516,0.11763681770405551,1.0
ENSCGRT00001014864,0.11781684997471643,0.1048890138157136,0.21235242663752762,0.3462219590698841
ENSCGRT00001014865,0.17680434466955106,0.029794508566936582,0.28802496948822526,0.1814518435364603
ENSCGRT00001014866,0.008972729536541721,0.1867090921690104,0.043444578085177606,0.4950138672171957
ENSCGRT00001014867,0.002464092482086992,0.47456731239436545,0.029884691266681786,0.9407041442618514
ENSCGRT00001014868,,1.0,,1.0
ENSCGRT00001014869,0.004935528956334302,0.02924710395910517,0.03578858639836898,0.17986665255272985
ENSCGRT00001014870,0.0218858084834231,0.8617165565359395,0.06756065400129427,1.0
ENSCGRT00001014871,0.5645423538576568,0.7736577511227952,0.6455299559769856,1.0
ENSCGRT00001014872,0.006014150961962851,0.8271237876305881,0.03797833203071236,1.0
ENSCGRT00001014873,,1.0,,1.0
ENSCGRT00001014874,0.0007906798878640493,1.0,0.02110183633992959,1.0
ENSCGRT00001014875,,1.0,,1.0
ENSCGRT00001014876,,1.0,,1.0
ENSCGRT00001014877,0.6018757340932233,0.59293192564922,0.6762547758190419,1.0
ENSCGRT00001014878,0.5229821203356905,0.5754353822544841,0.6306535915015167,1.0
ENSCGRT00001014879,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014880,0.015637742758024868,0.011547744152862409,0.05667408498285025,0.11566729008245964
ENSCGRT00001014881,0.0019156349885539185,1.4459293770264472e-05,0.027825631042593068,0.0022687848420975907
ENSCGRT00001014882,0.09207277336967755,0.034935932825820505,0.17756972050762782,0.1948342233558711
ENSCGRT00001014883,0.5451912735168221,0.7868691846141308,0.6306535915015167,1.0
ENSCGRT00001014884,0.21049177463475302,0.7162342297840358,0.3301867173327941,1.0
ENSCGRT00001014885,0.022727449996106618,0.18442032665667904,0.06903469679567442,0.4911844134713414
ENSCGRT00001014886,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001014887,0.8385781840868524,0.016138768824139203,0.8758445233021382,0.1343401506318548
ENSCGRT00001014888,0.0005994720447040813,0.027349413262854706,0.018845439746088374,0.17431450049965436
ENSCGRT00001014889,0.7181090936747088,0.4923751070926984,0.7746282814103731,0.9657180738546416
ENSCGRT00001014890,0.5938357016832785,0.6622823532387814,0.6689235449419172,1.0
ENSCGRT00001014891,0.9082522217553756,0.3704021592935634,0.930478982478247,0.7883327284167726
ENSCGRT00001014892,,1.0,,1.0
ENSCGRT00001014893,0.3649373416672164,0.059785424280422904,0.4780778176091896,0.252865487062978
ENSCGRT00001014894,,1.0,,1.0
ENSCGRT00001014895,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014896,0.0009544190549788513,0.14348320607912482,0.02285070279993332,0.4208634000750558
ENSCGRT00001014897,0.6798860959835356,1.0,0.7411937104656732,1.0
ENSCGRT00001014898,0.24922014485096328,0.5143146660104557,0.3698038700296968,0.9967466571453748
ENSCGRT00001014899,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014900,0.005550225813437336,0.0551195919262134,0.03690602926421531,0.24235063120371544
ENSCGRT00001014901,0.022030836084390836,0.027255089553811063,0.06788553079025994,0.17405641978140546
ENSCGRT00001014902,5.2963048258778754e-08,1.0,2.4646113766094246e-05,1.0
ENSCGRT00001014903,0.6164715987761374,0.0023570663814101458,0.6898982990413844,0.05475784425095449
ENSCGRT00001014904,0.0006351160143188117,0.00010340422166471221,0.018993929650202714,0.008469271633272697
ENSCGRT00001014905,0.15283118687004954,1.0,0.25624390021168786,1.0
ENSCGRT00001014906,0.09194152769129042,0.2284505882183126,0.17739551147613172,0.5649868176282836
ENSCGRT00001014907,0.35817717503843705,1.0,0.47195153510779225,1.0
ENSCGRT00001014908,,1.0,,1.0
ENSCGRT00001014909,0.17171295453979116,1.0,0.28135860169599325,1.0
ENSCGRT00001014910,0.04937568480873952,0.2611438375601866,0.11292299856982213,0.6180182820458147
ENSCGRT00001014911,,1.0,,1.0
ENSCGRT00001014912,0.07711704521426153,0.026333808529603566,0.15537650761099586,0.1706824804338173
ENSCGRT00001014913,,1.0,,1.0
ENSCGRT00001014914,0.0070177948128216944,1.0,0.04011665366200632,1.0
ENSCGRT00001014915,0.01036138826829888,0.2010498425321736,0.046151996404253666,0.5198755617478377
ENSCGRT00001014916,,1.0,,1.0
ENSCGRT00001014917,0.3300881125890159,1.0,0.4424338912596634,1.0
ENSCGRT00001014918,0.047084862094844686,0.005705792644086708,0.10903817955623007,0.08209319977811635
ENSCGRT00001014919,0.08494210497403445,0.04145404925994702,0.16689760745473958,0.2099277882813927
ENSCGRT00001014920,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014921,8.666782273117128e-05,1.0,0.006044076989050741,1.0
ENSCGRT00001014922,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014923,0.045695673570402745,0.04251096875036505,0.10704117298833031,0.21279484475832933
ENSCGRT00001014924,0.09712345367081955,0.028348035963802122,0.1834522268081886,0.1771466755336309
ENSCGRT00001014925,0.03826921326289369,0.38519924566261976,0.09563193167843205,0.8105509304331757
ENSCGRT00001014926,,1.0,,1.0
ENSCGRT00001014927,0.3122258850821959,0.4297474750116145,0.4283226125118327,0.8767192977190852
ENSCGRT00001014928,0.5560183793537188,0.15669787088971773,0.6378063105584026,0.44400483994244
ENSCGRT00001014929,0.4413083800107471,0.00017339924686310098,0.5550565962944155,0.011866919886160456
ENSCGRT00001014930,0.537340119144482,0.5233637482718894,0.6306535915015167,1.0
ENSCGRT00001014931,0.0017861632586336903,0.0956335052241992,0.027254870354884407,0.3276908663283384
ENSCGRT00001014932,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001014933,0.2735062904381333,1.0,0.3985092669605496,1.0
ENSCGRT00001014934,0.8608530420119265,0.6728443308716197,0.8937478807907369,1.0
ENSCGRT00001014935,0.03215235700629546,0.009993246889070556,0.08555910014754896,0.10780001855480636
ENSCGRT00001014936,0.9504712755915493,0.8901336519739514,0.9624673324427345,1.0
ENSCGRT00001014937,0.04588375044365757,1.0,0.10704117298833031,1.0
ENSCGRT00001014938,0.6324313122509725,0.7720983461905058,0.7044936893171739,1.0
ENSCGRT00001014939,0.5119226671397712,1.0,0.6239415563967476,1.0
ENSCGRT00001014940,0.019908498882082695,0.10750470532776624,0.06406866847579838,0.35115544778475016
ENSCGRT00001014941,,1.0,,1.0
ENSCGRT00001014942,0.024126478341551606,0.047525517191057125,0.0714885383756232,0.22555233799765106
ENSCGRT00001014943,0.006303101884927974,0.007721211175078317,0.038635430273416184,0.09495136853127642
ENSCGRT00001014944,0.2935042012686455,1.0,0.4139334878443825,1.0
ENSCGRT00001014945,,1.0,,1.0
ENSCGRT00001014946,0.8556455941898093,0.1258962311267506,0.889460800726237,0.387309387010074
ENSCGRT00001014947,0.013739128304291083,0.04138320155810064,0.0526879307491798,0.209690336593045
ENSCGRT00001014948,0.3457761337680749,1.0,0.4589926536977878,1.0
ENSCGRT00001014949,0.13012577227929648,0.056338583859129404,0.22880675436514597,0.24495545843035493
ENSCGRT00001014950,0.012816920142925023,0.03806226597046451,0.05087410889237331,0.2026258530978353
ENSCGRT00001014951,0.7246834629154607,0.053286016105678256,0.7807452018156078,0.23840753476975346
ENSCGRT00001014952,,1.0,,1.0
ENSCGRT00001014953,0.0535370029809393,0.038659934369201364,0.11980642251413486,0.20384035121118807
ENSCGRT00001014954,0.09159393736516937,1.0,0.17687152806127546,1.0
ENSCGRT00001014955,0.00897171086094091,0.7513183123479152,0.043444578085177606,1.0
ENSCGRT00001014956,0.04588375044365757,1.0,0.10704117298833031,1.0
ENSCGRT00001014957,0.2354079177589689,0.6664321779045134,0.3532706096231633,1.0
ENSCGRT00001014958,0.026803776570989802,0.09990338071268379,0.0761901218967029,0.33568360289802857
ENSCGRT00001014959,0.11349241482031418,0.34152129485999716,0.20659494060534292,0.745770056398932
ENSCGRT00001014960,0.1250914357659072,0.1819805234496492,0.22193194281107925,0.4874761558996606
ENSCGRT00001014961,0.30762184749747545,4.356320053265876e-05,0.4283226125118327,0.004876683232137085
ENSCGRT00001014962,0.6271856426113211,0.2985080493422571,0.6998687363530761,0.6804897281576885
ENSCGRT00001014963,0.004317541742212706,0.012014783804795046,0.03435241796373349,0.11720158004712213
ENSCGRT00001014964,,1.0,,1.0
ENSCGRT00001014965,,1.0,,1.0
ENSCGRT00001014966,0.807271460792013,0.983543272141751,0.8495985261649293,1.0
ENSCGRT00001014967,0.940491552494438,0.11995789498708638,0.9550065778433902,0.3756005754612962
ENSCGRT00001014968,0.011056821164548276,0.0024847203892905865,0.04727892940061642,0.05648447411132599
ENSCGRT00001014969,0.0004373800289610682,0.004650265007195151,0.016559736199321624,0.07496620989749607
ENSCGRT00001014970,0.6317032920053374,0.9037462303941002,0.7038971681651184,1.0
ENSCGRT00001014971,0.03792143748001336,1.0,0.09500492744259167,1.0
ENSCGRT00001014972,0.002491089466576012,0.002816181009206704,0.029937624806964172,0.0603723640034447
ENSCGRT00001014973,0.051885721765113746,0.35485466300174767,0.11701146910356165,0.7653082581375459
ENSCGRT00001014974,0.061529436646969735,0.043790399473513514,0.13249069506499608,0.2156160902734547
ENSCGRT00001014975,,1.0,,1.0
ENSCGRT00001014976,0.8708354882537429,0.45674853694061646,0.9013694943327657,0.9160278482655619
ENSCGRT00001014977,0.44940213729038314,1.0,0.562978987111111,1.0
ENSCGRT00001014978,0.2252580333549828,1.0,0.3419892102080573,1.0
ENSCGRT00001014979,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014980,0.18610338553160272,1.0,0.29992633016156667,1.0
ENSCGRT00001014981,,1.0,,1.0
ENSCGRT00001014982,0.1301057956181316,0.2030039055662586,0.22880675436514597,0.5225515728906848
ENSCGRT00001014983,0.967067484265786,0.9662411351701522,0.9753753622437945,1.0
ENSCGRT00001014984,,1.0,,1.0
ENSCGRT00001014985,0.019453993483184818,0.25629566909505147,0.06331168273379507,0.6102272837228954
ENSCGRT00001014986,0.5883902451928202,0.3393403754107784,0.6636958984338934,0.742653433077451
ENSCGRT00001014987,0.36324369927964995,1.0,0.4763048065854215,1.0
ENSCGRT00001014988,,1.0,,1.0
ENSCGRT00001014989,,1.0,,1.0
ENSCGRT00001014990,,1.0,,1.0
ENSCGRT00001014991,0.0007745760306627518,0.052279713274258795,0.020829532364942966,0.23622601920813424
ENSCGRT00001014992,0.014323523084392428,0.31019136539191045,0.05380044758173464,0.698520248790742
ENSCGRT00001014993,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001014994,0.000348122506081475,1.0,0.014347580387518955,1.0
ENSCGRT00001014995,0.696862197902772,0.31752745381077474,0.7556725351517427,0.7097226143868189
ENSCGRT00001014996,0.25934359948387237,0.2457578227170735,0.3820884230480215,0.593110596594413
ENSCGRT00001014997,,1.0,,1.0
ENSCGRT00001014998,0.012998324459448806,0.317595282946639,0.05124447261477707,0.709736027019071
ENSCGRT00001014999,0.0018024816917151072,0.008263949305466383,0.027344441791883053,0.09815930186834974
ENSCGRT00001015000,0.006414601177535812,0.05064006021292304,0.03875317188312788,0.23261979435032665
ENSCGRT00001015001,0.14620237228272187,0.07773037368459859,0.25064662845495234,0.2926319950479006
ENSCGRT00001015002,0.00256738115851312,0.30797773166209164,0.030031246738746256,0.6953015756453323
ENSCGRT00001015003,0.2971289743779213,0.042209930442962285,0.4182323582592816,0.21193444730424466
ENSCGRT00001015004,0.007990077418496278,0.03073330113722643,0.04218389742334533,0.1840720753532429
ENSCGRT00001015005,0.005374728110286205,0.021859143639596484,0.036690135720827174,0.15628955784769893
ENSCGRT00001015006,0.061179310903166625,0.03502766552219508,0.1319187160521727,0.19484459783935007
ENSCGRT00001015007,0.9422627140609883,0.9313857311038294,0.9563603817202394,1.0
ENSCGRT00001015008,0.0040071099238606364,0.6702697243341391,0.0336676785241647,1.0
ENSCGRT00001015009,0.013507639146901493,0.14528572717392996,0.052357495671484885,0.4239745452313843
ENSCGRT00001015010,0.036713566038293406,0.08498293381800334,0.09359966223568895,0.3065445744718499
ENSCGRT00001015011,0.13071862221080374,0.038751039996036366,0.22938720718980535,0.20392083059728797
ENSCGRT00001015012,0.8694353139484609,0.13495780131195897,0.9004300337958527,0.4045257025707007
ENSCGRT00001015013,0.9727539872110846,0.2026312652271793,0.9793739643869439,0.5219908039098239
ENSCGRT00001015014,0.026528605782444648,0.1587056395457348,0.07569104177303153,0.44746364149574663
ENSCGRT00001015015,,1.0,,1.0
ENSCGRT00001015016,0.0004240337110660525,1.0,0.016369108297171264,1.0
ENSCGRT00001015017,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001015018,0.27923393830899895,0.08800441172908519,0.4053263054151837,0.31294336662833766
ENSCGRT00001015019,0.0048436118425422585,0.575157398208559,0.03557626461686714,1.0
ENSCGRT00001015020,0.0009220097169261366,0.0006512530652558839,0.022443287213049255,0.02678689375476726
ENSCGRT00001015021,0.0022933550328050134,0.6465189444516994,0.029144055963064307,1.0
ENSCGRT00001015022,0.03065675080244626,0.19392522667543,0.08290668639452764,0.5079855407027024
ENSCGRT00001015023,0.015922864486860977,0.07107453729805785,0.05720577042152574,0.27741722106656275
ENSCGRT00001015024,0.016662401343070777,0.259335225501682,0.05856845113032582,0.6146758080575372
ENSCGRT00001015025,0.22231757164609223,0.3486966923994057,0.3419892102080573,0.756469329488748
ENSCGRT00001015026,0.003190004832703298,0.015033315011054493,0.031639427704272194,0.12976292257554614
ENSCGRT00001015027,0.39695542483441204,0.08049672009953196,0.5103678869854599,0.29840964270934
ENSCGRT00001015028,0.2891949581285675,0.17394024274507722,0.4139334878443825,0.47353145141765296
ENSCGRT00001015029,0.0001857652597606802,1.0,0.009823297641146382,1.0
ENSCGRT00001015030,0.29133597773706793,0.3517342426990211,0.4139334878443825,0.7612340346906266
ENSCGRT00001015031,0.5486494048750767,1.0,0.6306535915015167,1.0
ENSCGRT00001015032,0.37730932601476597,0.23894997984014005,0.49091835138131873,0.5818098918657898
ENSCGRT00001015033,0.22597502478758602,1.0,0.3427930763640041,1.0
ENSCGRT00001015034,0.0008855639013984019,0.006466740383317266,0.022198944654643192,0.08741101026014243
ENSCGRT00001015035,0.0521783363104451,0.12646578760639296,0.1174540316208911,0.38846398794099635
ENSCGRT00001015036,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001015037,0.7746062919865181,0.3088236563694544,0.8227059975065967,0.6964031171183267
ENSCGRT00001015038,,1.0,,1.0
ENSCGRT00001015039,0.01030355848803755,0.030752263903845,0.046051522037819356,0.18411794687220268
ENSCGRT00001015040,0.09928301548045236,0.20886264534232762,0.18659491101532513,0.5324289486400865
ENSCGRT00001015041,0.37721109334895886,0.43372694799654077,0.49086540182902444,0.8830128778160935
ENSCGRT00001015042,0.07731594743963942,1.0,0.15537650761099586,1.0
ENSCGRT00001015043,0.28270281740937886,0.681852766404754,0.40952546461261274,1.0
ENSCGRT00001015044,0.17087059062858703,1.0,0.2803607379879243,1.0
ENSCGRT00001015045,0.008350264265254315,1.0,0.042316216621575864,1.0
ENSCGRT00001015046,0.03763439944004495,0.01974760587162031,0.09500492744259167,0.14914401813693648
ENSCGRT00001015047,0.02466884658169912,0.011485552569596527,0.07248013539341147,0.11551508505933204
ENSCGRT00001015048,0.34486068754359356,0.09702826828232396,0.4583219668185031,0.3299021884526652
ENSCGRT00001015049,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001015050,0.004370563234558714,0.00469301905471461,0.034376930941438004,0.07512520330534798
ENSCGRT00001015051,0.022134651682710487,0.03101709966141042,0.0681397973499269,0.18482038386136926
ENSCGRT00001015052,0.005516851730263942,0.012062279230980704,0.03681550952884971,0.11726141686984726
ENSCGRT00001015053,,1.0,,1.0
ENSCGRT00001015054,0.1739758843113399,0.6570009641811974,0.284520050036066,1.0
ENSCGRT00001015055,0.31529012252195476,1.0,0.4283226125118327,1.0
ENSCGRT00001015056,0.11851083739756946,0.054632580162803084,0.21327284294426893,0.24134946180952987
ENSCGRT00001015057,0.18544272323102837,0.008684871022661753,0.2991630039946385,0.10105698050288664
ENSCGRT00001015058,0.23159288233934688,0.15162643197403242,0.34961591545318177,0.4353947397656453
ENSCGRT00001015059,9.597318616003215e-06,1.0,0.0011532102002722426,1.0
ENSCGRT00001015060,0.548649404875079,1.0,0.6306535915015167,1.0
ENSCGRT00001015061,0.014254629486181706,0.03384788313074029,0.053620368469919834,0.19213242719584772
ENSCGRT00001015062,0.6271689862434817,0.8690599539196616,0.6998687363530761,1.0
ENSCGRT00001015063,0.3153943796952319,1.0,0.42838447359209275,1.0
ENSCGRT00001015064,0.48450977281709473,0.6468305124732393,0.5967641773142599,1.0
ENSCGRT00001015065,0.005251028153067011,0.033934396420359246,0.03646014303251562,0.1923246017926568
ENSCGRT00001015066,0.034470477315383184,0.0013913330908919693,0.08964771328388865,0.04103150650577206
ENSCGRT00001015067,0.8523017396799784,0.40548815263903437,0.8869132495340015,0.8404926228282759
ENSCGRT00001015068,0.09495514412821722,0.12089609844051802,0.18047541651697546,0.3772138899010879
ENSCGRT00001015069,0.006303882035703133,0.0006868525460634519,0.038635430273416184,0.027589283033986445
ENSCGRT00001015070,0.41685446086868594,0.22566367030880047,0.5311382023932467,0.560234473229696
ENSCGRT00001015071,0.06617726102112831,0.012413060264802498,0.13999014948134209,0.11921783304817826
ENSCGRT00001015072,0.01644770330631429,0.6364772189358288,0.058200265231827454,1.0
ENSCGRT00001015073,0.7636909008147608,0.2406604129273519,0.8132944249761989,0.5847507728441422
